StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CF,AC1,AC1_DO,AC2,AC3,AC3_DO,AC4,AC4_DO,AC5,AC5_DO,AC6,AC6_DO,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7,Q7_3_TEXT,Q8,Q9,Q9_6_TEXT,Q10,Q11,Q11_7_TEXT,Video_DO,Policy_DO
9/22/2019 16:59,9/22/2019 17:07,IP Address,194.53.187.53,100,466,TRUE,9/22/2019 17:07,R_3lADybUIqDlNBrA,,,,,51.49639893,-0.122406006,anonymous,EN,I consent to participate in this study.,,,,A gun,A phone|Papers|A pencil|A gun,,,,,,,Agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Moderately,A little,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,A little,A little,A little,Very slightly or not at all,Very slightly or not at all,80,40,40,50,70,0,40,40,70,30,80,30,Agree moderately,Agree a little,Agree moderately,Disagree a little,Agree moderately,Disagree moderately,Agree strongly,Neither agree nor disagree,Agree a little,Disagree moderately,Uncertain,Somewhat characteristic of me,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Female,,31,Other:,mixed race,Moderately liberal,Democratic Party,,V3,S3
9/22/2019 16:59,9/22/2019 17:07,IP Address,96.19.199.139,100,477,TRUE,9/22/2019 17:07,R_0kSFW0vFDK1m1XP,,,,,43.53450012,-115.9710999,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Agree,Neither agree nor disagree,Disagree,Strongly disagree,Agree,Somewhat disagree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Quite a bit,A little,Quite a bit,A little,Moderately,Very slightly or not at all,30,60,50,90,20,10,100,90,70,40,90,50,Disagree strongly,Disagree strongly,Agree a little,Agree moderately,Disagree moderately,Agree strongly,Agree a little,Disagree a little,Agree moderately,Agree strongly,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Uncertain,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat disagree,Strongly agree,Neither agree nor disagree,Disagree,Somewhat disagree,Agree,Disagree,Agree,Somewhat disagree,Strongly agree,Somewhat agree,Male,,26,Caucasian or White,,Moderately conservative,Republican Party,,V2,S6
9/22/2019 17:00,9/22/2019 17:07,IP Address,68.201.176.226,100,462,TRUE,9/22/2019 17:07,R_1JIqSg9pFt6adLe,,,,,26.21400452,-98.3266983,anonymous,EN,I consent to participate in this study.,,,,A gun,A gun|A pencil|A phone|Papers,,,,,,,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,Extremely,A little,Very slightly or not at all,0,100,100,50,10,90,100,100,100,90,100,100,Disagree a little,Disagree moderately,Agree moderately,Disagree moderately,Neither agree nor disagree,Agree moderately,Agree moderately,Disagree moderately,Agree moderately,Neither agree nor disagree,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Male,,40,Hispanic or Latinx,,Extremely conservative,Republican Party,,V3,S2
9/22/2019 17:00,9/22/2019 17:08,IP Address,97.73.97.25,100,452,TRUE,9/22/2019 17:08,R_3dRGh6pN54RvRgJ,,,,,37.75100708,-97.8219986,anonymous,EN,I consent to participate in this study.,,,,A gun,A pencil|Papers|A phone|A gun,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,100,40,0,0,100,0,0,0,0,40,0,0,Disagree strongly,Disagree strongly,Agree strongly,Agree a little,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Neither agree nor disagree,Disagree strongly,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Female,,25,Caucasian or White,,Extremely liberal,No party,,V3,S2
9/22/2019 17:00,9/22/2019 17:08,IP Address,162.250.82.237,100,475,TRUE,9/22/2019 17:08,R_3iQEiwmbePtXKTF,,,,,32.4203949,-85.07959747,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Their dog,Their keys|Their dog|Josh|A camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V6,
9/22/2019 17:00,9/22/2019 17:08,IP Address,100.12.237.5,100,476,TRUE,9/22/2019 17:08,R_2tMddkDfnZG5Gwy,,,,,40.76809692,-73.82910156,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","""HAPPY BIRTHDAY""|""REDRUM""|""SOS""|His name",,,Strongly agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Agree,Somewhat agree,Moderately,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,A little,80,50,40,20,50,50,0,0,50,20,40,40,Disagree moderately,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Disagree moderately,Neither agree nor disagree,Disagree strongly,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Uncertain,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Disagree,Neither agree nor disagree,Agree,Somewhat agree,Disagree,Neither agree nor disagree,Male,,36,Hispanic or Latinx,,Moderately liberal,Democratic Party,,V5,S3
9/22/2019 16:59,9/22/2019 17:08,IP Address,74.130.7.115,100,490,TRUE,9/22/2019 17:08,R_bpEgM6YPH7goupX,,,,,38.3085022,-85.81600189,anonymous,EN,I consent to participate in this study.,,,,A gun,A pencil|Papers|A phone|A gun,,,,,,,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,10,100,70,60,10,100,100,100,100,100,100,100,Disagree a little,Disagree a little,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Agree a little,Agree moderately,Disagree a little,Agree a little,Disagree strongly,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Female,,61,Caucasian or White,,Moderate,Other:,independent,V3,S8
9/22/2019 17:00,9/22/2019 17:08,IP Address,71.115.145.137,100,481,TRUE,9/22/2019 17:08,R_3Dda0brRLruFfsd,,,,,43.16200256,-76.32369995,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Josh|Their dog|A camera|Their keys,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,50,90,50,40,40,90,50,50,90,70,60,50,Disagree a little,Disagree a little,Agree a little,Disagree moderately,Neither agree nor disagree,Agree a little,Agree a little,Disagree a little,Agree moderately,Neither agree nor disagree,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Male,,29,Caucasian or White,,Moderately conservative,Republican Party,,V6,S2
9/22/2019 17:00,9/22/2019 17:08,IP Address,70.179.150.173,100,489,TRUE,9/22/2019 17:08,R_1FmGwNZ96SfJhHb,,,,,37.74879456,-97.3565979,anonymous,EN,I consent to participate in this study.,,,,A gun,A gun|A phone|A pencil|Papers,,,,,,,Strongly agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,100,10,20,0,90,10,20,20,60,50,20,30,Disagree strongly,Agree a little,Agree strongly,Neither agree nor disagree,Agree a little,Agree moderately,Disagree moderately,Disagree strongly,Agree moderately,Agree a little,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Disagree,Strongly agree,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Female,,36,Caucasian or White,,Extremely liberal,Democratic Party,,V3,S7
9/22/2019 17:00,9/22/2019 17:08,IP Address,73.189.34.112,100,456,TRUE,9/22/2019 17:08,R_2CxJ26Z3dAMxUqB,,,,,37.34170532,-121.975296,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Josh|Their dog|A camera|Their keys,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,50,50,20,10,60,0,0,0,50,10,10,0,Disagree moderately,Agree moderately,Agree strongly,Disagree moderately,Agree moderately,Agree moderately,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Extremely uncharacteristic of me,Somewhat characteristic of me,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Female,,30,Caucasian or White,,Moderately liberal,Democratic Party,,V6,S8
9/22/2019 17:04,9/22/2019 17:08,IP Address,73.2.182.75,100,272,TRUE,9/22/2019 17:08,R_2sSE6O5gMcuuZes,,,,,35.16400146,-89.7826004,anonymous,EN,I consent to participate in this study.,A car honking,A street vender talking|A cow mooing|A car honking|Coins going into a vending machine,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,50,50,40,40,60,0,100,100,60,50,100,90,Neither agree nor disagree,Disagree strongly,Agree moderately,Neither agree nor disagree,Agree a little,Neither agree nor disagree,Agree moderately,Disagree strongly,Agree moderately,Disagree moderately,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Male,,45,Caucasian or White,,Moderately liberal,Democratic Party,,V1,S3
9/22/2019 17:02,9/22/2019 17:08,IP Address,136.32.219.206,100,343,TRUE,9/22/2019 17:08,R_2dMbORURjKpZhmA,,,,,38.87150574,-94.77130127,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,90,20,50,0,90,70,0,0,50,30,0,0,Disagree strongly,Agree a little,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Disagree strongly,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Extremely uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Extremely uncharacteristic of me,Uncertain,Strongly disagree,Agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Male,,31,Other:,Mixed,Extremely liberal,No party,,V2,S5
